county_id,date,unemployment_rate,sahm_value
21041,1990-01-01,7,NaN
21041,1990-02-01,4.3,NaN
21041,1990-03-01,3.8,NaN
21041,1990-04-01,3.2,NaN
21041,1990-05-01,3.2,NaN
21041,1990-06-01,4.1,NaN
21041,1990-07-01,3.9,NaN
21041,1990-08-01,3.4,NaN
21041,1990-09-01,4.1,NaN
21041,1990-10-01,4.6,NaN
21041,1990-11-01,4.9,NaN
21041,1990-12-01,6.8,NaN
21041,1991-01-01,8.4,NaN
21041,1991-02-01,9.2,NaN
21041,1991-03-01,8.8,5.40
21041,1991-04-01,6.5,4.77
21041,1991-05-01,6,3.70
21041,1991-06-01,5.6,2.53
21041,1991-07-01,5.3,1.90
21041,1991-08-01,5.3,1.60
21041,1991-09-01,5,1.40
21041,1991-10-01,5.4,1.20
21041,1991-11-01,4.9,0.57
21041,1991-12-01,4.5,0.00
21041,1992-01-01,5.7,0.10
21041,1992-02-01,5.6,0.33
21041,1992-03-01,4.9,0.47
21041,1992-04-01,4.3,0.00
21041,1992-05-01,3.9,0.00
21041,1992-06-01,4.8,0.00
21041,1992-07-01,5,0.23
21041,1992-08-01,4.4,0.40
21041,1992-09-01,4.5,0.30
21041,1992-10-01,4.4,0.10
21041,1992-11-01,4.5,0.13
21041,1992-12-01,5.3,0.40
21041,1993-01-01,5.4,0.73
21041,1993-02-01,5.9,1.20
21041,1993-03-01,5.8,1.37
21041,1993-04-01,6,1.57
21041,1993-05-01,5.8,1.53
21041,1993-06-01,6.5,1.77
21041,1993-07-01,7.3,2.10
21041,1993-08-01,6.4,2.30
21041,1993-09-01,5.7,2.03
21041,1993-10-01,5,1.27
21041,1993-11-01,4.4,0.57
21041,1993-12-01,4.6,0.00
21041,1994-01-01,6.1,0.37
21041,1994-02-01,6.1,0.93
21041,1994-03-01,5.4,1.20
21041,1994-04-01,4.4,0.63
21041,1994-05-01,3.8,0.00
21041,1994-06-01,3.9,0.00
21041,1994-07-01,3.5,0.00
21041,1994-08-01,3.4,0.00
21041,1994-09-01,3.5,0.00
21041,1994-10-01,3.5,0.00
21041,1994-11-01,3.8,0.13
21041,1994-12-01,4.7,0.53
21041,1995-01-01,7.6,1.90
21041,1995-02-01,7.6,3.17
21041,1995-03-01,6.9,3.90
21041,1995-04-01,6.3,3.47
21041,1995-05-01,6.3,3.03
21041,1995-06-01,6.7,2.97
21041,1995-07-01,6,2.87
21041,1995-08-01,5.3,2.53
21041,1995-09-01,5.3,2.07
21041,1995-10-01,4.8,1.67
21041,1995-11-01,4.3,1.20
21041,1995-12-01,4.6,0.57
21041,1996-01-01,5.9,0.37
21041,1996-02-01,6,0.93
21041,1996-03-01,5.8,1.33
21041,1996-04-01,4.5,0.87
21041,1996-05-01,4,0.20
21041,1996-06-01,3.9,0.00
21041,1996-07-01,4,0.00
21041,1996-08-01,3.2,0.00
21041,1996-09-01,4.1,0.07
21041,1996-10-01,4.4,0.20
21041,1996-11-01,4.3,0.57
21041,1996-12-01,4.5,0.70
21041,1997-01-01,5.5,1.07
21041,1997-02-01,6.1,1.67
21041,1997-03-01,6.1,2.20
21041,1997-04-01,3.9,1.67
21041,1997-05-01,5.8,1.57
21041,1997-06-01,4.4,1.00
21041,1997-07-01,3.9,1.00
21041,1997-08-01,3.9,0.37
21041,1997-09-01,3.9,0.13
21041,1997-10-01,2.4,0.00
21041,1997-11-01,2.6,0.00
21041,1997-12-01,3.9,0.00
21041,1998-01-01,5.9,1.17
21041,1998-02-01,7,2.63
21041,1998-03-01,7,3.67
21041,1998-04-01,4.7,3.27
21041,1998-05-01,5,2.60
21041,1998-06-01,6.1,2.30
21041,1998-07-01,5.7,2.63
21041,1998-08-01,5.4,2.77
21041,1998-09-01,4.6,2.27
21041,1998-10-01,4,1.70
21041,1998-11-01,3.7,1.13
21041,1998-12-01,3.7,0.83
21041,1999-01-01,5.5,0.50
21041,1999-02-01,5.1,0.97
21041,1999-03-01,4.5,1.23
21041,1999-04-01,4,0.73
21041,1999-05-01,3.4,0.17
21041,1999-06-01,4.1,0.03
21041,1999-07-01,4.9,0.33
21041,1999-08-01,3.6,0.40
21041,1999-09-01,3.9,0.33
21041,1999-10-01,3.8,0.00
21041,1999-11-01,4.2,0.20
21041,1999-12-01,3.7,0.13
21041,2000-01-01,4.9,0.50
21041,2000-02-01,5.1,0.80
21041,2000-03-01,4.6,1.10
21041,2000-04-01,4.1,0.83
21041,2000-05-01,4.6,0.67
21041,2000-06-01,4.2,0.53
21041,2000-07-01,4.2,0.57
21041,2000-08-01,4,0.37
21041,2000-09-01,3.6,0.17
21041,2000-10-01,3.8,0.03
21041,2000-11-01,4.2,0.07
21041,2000-12-01,4.2,0.27
21041,2001-01-01,5.9,0.97
21041,2001-02-01,5.5,1.40
21041,2001-03-01,6,2.00
21041,2001-04-01,4.9,1.67
21041,2001-05-01,5.1,1.53
21041,2001-06-01,5.8,1.47
21041,2001-07-01,6.1,1.87
21041,2001-08-01,5.8,2.10
21041,2001-09-01,5.4,1.97
21041,2001-10-01,5.5,1.77
21041,2001-11-01,6.1,1.80
21041,2001-12-01,6.6,2.00
21041,2002-01-01,9.2,2.53
21041,2002-02-01,9.1,3.10
21041,2002-03-01,8.6,3.70
21041,2002-04-01,7.6,3.17
21041,2002-05-01,7,2.47
21041,2002-06-01,7.4,2.07
21041,2002-07-01,6.9,1.53
21041,2002-08-01,6.4,1.33
21041,2002-09-01,6.1,0.90
21041,2002-10-01,5.7,0.50
21041,2002-11-01,6.8,0.53
21041,2002-12-01,7.2,0.50
21041,2003-01-01,8.4,1.40
21041,2003-02-01,8.7,2.03
21041,2003-03-01,8.3,2.40
21041,2003-04-01,7.3,2.03
21041,2003-05-01,6.9,1.43
21041,2003-06-01,7.4,1.13
21041,2003-07-01,6.8,0.97
21041,2003-08-01,6.2,0.73
21041,2003-09-01,5.7,0.17
21041,2003-10-01,5.2,0.00
21041,2003-11-01,5.2,0.00
21041,2003-12-01,5.5,0.00
21041,2004-01-01,6.5,0.43
21041,2004-02-01,6.2,0.77
21041,2004-03-01,6.7,1.17
21041,2004-04-01,5.5,0.83
21041,2004-05-01,5.6,0.63
21041,2004-06-01,6,0.40
21041,2004-07-01,5.3,0.33
21041,2004-08-01,4.8,0.07
21041,2004-09-01,4.4,0.00
21041,2004-10-01,4.3,0.00
21041,2004-11-01,4.5,0.00
21041,2004-12-01,4.9,0.17
21041,2005-01-01,6.2,0.80
21041,2005-02-01,6.4,1.43
21041,2005-03-01,6.1,1.83
21041,2005-04-01,5.3,1.53
21041,2005-05-01,5,1.07
21041,2005-06-01,5.4,0.83
21041,2005-07-01,5.2,0.80
21041,2005-08-01,4.6,0.67
21041,2005-09-01,4.9,0.50
21041,2005-10-01,4.8,0.37
21041,2005-11-01,5.8,0.77
21041,2005-12-01,6.8,1.23
21041,2006-01-01,7.2,1.83
21041,2006-02-01,6.7,2.13
21041,2006-03-01,6.2,1.93
21041,2006-04-01,5.2,1.27
21041,2006-05-01,5,0.70
21041,2006-06-01,5.5,0.47
21041,2006-07-01,5.4,0.53
